Disciple of Malice	Skyclaw Thrash	76.12
Sigardian Priest	Karlov of the Ghost Council	84.65
Leap of Faith	Agent of Masks	12.95
Mortify	Torture Chamber	92.81
Blood of the Martyr	Scavenging Ooze	12.2
Conduit of Ruin	Ophidian	50.3
Grenzo's Ruffians	Wildwood Rebirth	21.0
Keeper of Progenitus	Wirewood Hivemaster	47.32
Thorncaster Sliver	Mantle of Webs	79.68
Savage Punch	Barishi	17.45
Wild Guess	Duress	12.02
Slippery Bogle	Weatherseed Faeries	86.19
Hedge Troll	Gilt-Leaf Seer	75.83
Fauna Shaman	Curse of the Pierced Heart	84.48
Dimensional Breach	Venerated Teacher	59.85
Phyrexian Lens	Brago, King Eternal	7.58
Tower of Fortunes	Gravedigger	79.98
Sunbeam Spellbomb	Ethersworn Shieldmage	21.76
Cave-In	Surgical Extraction	12.25
Nature's Will	Return to the Earth	24.16
Herald of Torment	Crossroads Consecrator	8.93
Blinkmoth Urn	Sacred Wolf	27.19
Lightning Serpent	Spatial Binding	17.02
Moorland Inquisitor	Ribbon Snake	38.44
Pardic Dragon	Wistful Thinking	55.03
Nivix, Aerie of the Firemind	Memory Crystal	43.41
Stinkdrinker Daredevil	Dismal Failure	43.57
Mass Mutiny	Thermal Navigator	86.86
Goblin General	Wrecking Ogre	35.02
Phylactery Lich	Nature's Cloak	93.6
Wild Nacatl	Necropouncer	93.7
Plunder	Stream of Unconsciousness	65.56
Ray of Erasure	Mind Peel	45.78
Valakut Invoker	Glint	41.0
Patron of the Nezumi	Sporeback Troll	71.85
Rhox Meditant	Undying Flames	35.0
Secret Plans	Seismic Stomp	18.87
Kiora, the Crashing Wave	Trickbind	37.69
Stronghold Biologist	Devoted Caretaker	48.87
Tower Drake	Drag Down	32.21
Warrior Angel	Knowledge Exploitation	23.48
Devout Lightcaster	Viridian Shaman	50.37
Eight-and-a-Half-Tails	Book Burning	12.9
Nissa, Voice of Zendikar	Treetop Bracers	93.9
Runehorn Hellkite	Searchlight Geist	83.79
Labyrinth Champion	Gisa's Bidding	59.71
Bloodline Shaman	Samurai of the Pale Curtain	28.32
Ravos, Soultender	Diabolic Tutor	45.26
Mercurial Kite	Death's Shadow	5.72
Angelic Edict	Penumbra Wurm	23.61
Nemesis of Mortals	Murkfiend Liege	73.31
Wave of Terror	Circu, Dimir Lobotomist	23.52
Call of the Wild	Roar of Challenge	63.91
Tower of the Magistrate	Absorb	68.94
Ravages of War	Aethermage's Touch	70.68
Rain of Rust	Sentry Oak	55.57
Devastation	Zendikar Incarnate	47.5
Mana Leech	Dauthi Horror	54.64
Sand Silos	Linvala, Keeper of Silence	6.37
Demonfire	Not of This World	54.38
Hero of Iroas	Wilderness Hypnotist	89.21
Rivalry	Launch Party	52.99
Darksteel Axe	Merrow Commerce	39.91
Callous Oppressor	Razorverge Thicket	33.38
Abu Ja'far	Hedron Matrix	49.8
Irrigation Ditch	Leery Fogbeast	41.76
Remove Soul	Sewer Rats	18.1
Loxodon Peacekeeper	Power of Fire	60.84
Bladewing the Risen	Apostle's Blessing	41.83
Liquimetal Coating	Vow of Lightning	73.5
Unerring Sling	Grasp of Fate	13.85
Hunting Kavu	Shimmering Wings	35.43
Simian Spirit Guide	Psychic Surgery	86.28
Wandering Graybeard	Cabal Therapy	9.43
Turn to Frog	Mogg Bombers	10.56
Soldevi Excavations	Mystic Veil	41.92
Atogatog	Crimson Muckwader	81.68
Might Weaver	Igneous Pouncer	23.88
Narset, Enlightened Master	Primal Beyond	19.19
Tidehollow Sculler	Drakewing Krasis	90.31
Bonesplitter	Postmortem Lunge	77.66
Priest of Gix	Spectral Procession	22.51
Stromkirk Captain	Phyrexian Bloodstock	91.44
Grim Tutor	World Queller	46.25
Melira, Sylvok Outcast	Derevi, Empyrial Tactician	35.47
Murasa Ranger	Reclamation	57.6
To Arms!	Snarling Undorak	34.11
Coldsteel Heart	Eyeless Watcher	82.78
Squelch	Dream Cache	68.13
Weathered Wayfarer	Crackleburr	36.49
Anaba Ancestor	Vulshok Battlemaster	74.47
Glacial Crasher	Pendelhaven	9.87
Dimir Guildmage	Bristling Hydra	42.18
Misguided Rage	Shaman's Trance	35.2
Derelor	Halls of Mist	34.66
Exorcist	Mercurial Geists	68.36
Forked-Branch Garami	Walking Atlas	67.09
Troublesome Spirit	Merrow Reejerey	11.7
Sage-Eye Harrier	Terastodon	95.95
Messenger Drake	Storage Matrix	66.27
Shivan Sand-Mage	Hearthfire Hobgoblin	66.02
Gilt-Leaf Archdruid	Nefarious Lich	70.93
Sea Kings' Blessing	Thran Turbine	16.04
Sultai Charm	Stromkirk Captain	46.45
Shriek of Dread	Cliffrunner Behemoth	7.31
Shelter	Triumph of the Hordes	65.91
Bestial Menace	Specter's Shroud	22.3
Miming Slime	Runehorn Hellkite	58.63
Sneaky Homunculus	Flooded Woodlands	58.91
Kjeldoran Home Guard	Minotaur Explorer	70.42
Nemesis Mask	Collective Effort	83.42
Worldslayer	Carrion Rats	91.9
Curse of Thirst	Glare of Subdual	18.12
Infernal Scarring	Warped Landscape	59.42
Undead Leotau	Crimson Roc	44.24
Selesnya Guildmage	Novablast Wurm	32.15
Jarad, Golgari Lich Lord	Clay Pigeon	11.49
Giant Badger	Nature's Panoply	43.86
Akrasan Squire	Glare of Heresy	47.31
Skywatcher Adept	Abzan Guide	26.86
Elusive Tormentor	Carrion Beetles	89.64
Devoted Caretaker	Ball Lightning	87.23
Helm of Possession	Mishra's Helix	58.85
Thrull Champion	Duskmantle Seer	19.04
Blood Reckoning	Retract	25.13
Keen-Eyed Archers	Aerial Maneuver	27.27
Throne of the High City	Stoic Rebuttal	53.0
Vault Skirge	Culling Dais	29.42
Defender of the Order	Land Equilibrium	41.15
Sunbond	Sword of Kaldra	16.27
Igneous Pouncer	Might Weaver	23.88
Favor of the Woods	Harvestguard Alseids	25.46
Ulamog's Reclaimer	Sire of the Storm	39.6
Lightning Axe	Clone Legion	44.37
Cloudshift	Liege of the Hollows	39.98
Destructor Dragon	Icefall Regent	81.39
Kris Mage	Magma Vein	55.18
Ghastly Conscription	Cloudform	44.17
Ezuri, Claw of Progress	Abzan Runemark	92.57
Future Sight	Brimaz, King of Oreskos	48.73
Orcish Librarian	Krovikan Whispers	68.21
Mardu Hordechief	Thrill-Kill Assassin	62.7
Augur of Skulls	Soul of Innistrad	25.16
Sphinx's Disciple	Butcher's Glee	46.05
Jor Kadeen, the Prevailer	Call of the Wild	49.77
Korozda Monitor	Unyielding Krumar	46.32
Wizened Snitches	Centaur Vinecrasher	24.0
Commander Eesha	Pursuit of Knowledge	48.79
Nefarious Lich	Gilt-Leaf Archdruid	70.93
Wall of Lava	Makindi Sliderunner	50.15
Quest for Renewal	Mourning Thrull	66.24
Isamaru, Hound of Konda	Gifts Given	68.51
Defensive Formation	Walk the Aeons	14.55
Chromeshell Crab	Volcanic Spray	77.21
Slobad, Goblin Tinkerer	Moonlight Bargain	59.53
Cliff Threader	Ceremonious Rejection	14.1
Tunnel Vision	Hive Mind	19.03
Vigilante Justice	Logic Knot	16.17
Managorger Hydra	Shifting Wall	13.85
Safe Haven	Ferropede	55.26
Ashiok's Adept	Necrotic Plague	21.34
Gerrymandering	Magnetic Theft	56.35
Marsh Crocodile	Magical Hacker	39.45
Iridescent Angel	Mindlash Sliver	16.22
Breakthrough	Snow-Covered Island	36.4
Foriysian Interceptor	Lightform	18.48
Firemaw Kavu	Comparative Analysis	33.7
Unholy Strength	Fledgling Mawcor	44.6
Paliano Vanguard	Xenagos, God of Revels	92.35
Leaden Myr	Cover of Darkness	54.35
Ethercaste Knight	Angel of Jubilation	21.52
Wintermoon Mesa	Volcanic Island	4.32
Assault Zeppelid	Undead Alchemist	65.99
Illuminate	Glarecaster	58.44
Grove of the Guardian	Engineered Explosives	19.86
Inquisitor's Flail	Triton Tactics	56.55
Kalonian Twingrove	Clergy of the Holy Nimbus	81.71
Firewild Borderpost	Jötun Owl Keeper	56.1
Dragon Blood	Vandalize	36.39
Fortune Thief	Mana Vault	79.22
Akoum Flameseeker	Welding Jar	83.38
Hollow Warrior	Tar Fiend	16.83
Burden of Greed	Goblin Soothsayer	74.97
Deft Duelist	Sage of Epityr	32.7
Grave Titan	Bruna, Light of Alabaster	23.84
Thorn Thallid	Reclamation Sage	11.15
Glacial Fortress	Nikko-Onna	21.17
Naughty	Eldrazi Mimic	52.8
Phyrexian Vault	Storm Seeker	42.71
Kumano, Master Yamabushi	Adventuring Gear	33.03
Curse of Exhaustion	Archers' Parapet	65.69
Ribbons of the Reikai	Planar Outburst	90.05
Second Guess	Blood Bairn	56.35
River of Tears	Darksteel Ingot	57.37
Nevermore	Ludevic's Test Subject	53.87
Razing Snidd	Rumbling Baloth	47.45
Ruins of Oran-Rief	Rummaging Wizard	25.21
Ash Zealot	Kemba, Kha Regent	50.74
Narcomoeba	Isleback Spawn	20.81
Order of the Sacred Torch	Dimir House Guard	35.57
Close Quarters	Meditate	22.8
Heat Wave	Niv-Mizzet, Dracogenius	7.1
Garruk, Primal Hunter	Pygmy Razorback	92.37
Kargan Dragonlord	Sire of Insanity	40.18
Wanderguard Sentry	Stoke the Flames	6.82
Joraga Warcaller	Planar Birth	32.67
Hamlet Captain	Centaur Omenreader	38.93
Chandler	Seed the Land	42.0
Might of Alara	Cave People	71.04
Phyrexian Portal	Sorcerer's Strongbox	47.16
Tivadar of Thorn	Protean Hulk	82.51
Cloaked Siren	Alley Grifters	44.0
Water Elemental	Ray of Distortion	47.58
Deathbellow Raider	Griffin Protector	58.8
Quillspike	Pillar of Flame	54.93
Swift Justice	Falkenrath Noble	81.8
Titania, Protector of Argoth	Kalastria Nightwatch	94.06
Elvish House Party	Guardian of Solitude	48.62
Selvala's Stampede	Benefactor's Draught	60.29
Prodigal Sorcerer	Thallid Germinator	80.63
Roofstalker Wight	Whispering Madness	83.0
Goblin Cadets	Utvara Hellkite	83.63
Steel Sabotage	Symbiotic Elf	62.98
Impaler Shrike	Welding Jar	38.84
Havengul Vampire	Ogre's Cleaver	34.8
Mask of Memory	Mistfolk	20.24
Guul Draz Assassin	Mending Hands	8.84
Yosei, the Morning Star	Timmerian Fiends	12.55
Brood Sliver	Cat Burglar	81.0
Slag Fiend	Renegade Freighter	66.7
Advocate of the Beast	Defender of Law	65.97
Lost Hours	Orochi Leafcaller	51.8
Glen Elendra Archmage	Bitterblossom	67.63
Arena	Herald of the Fair	82.66
Daraja Griffin	Pit Raptor	64.69
Terashi's Verdict	Safe Passage	49.2
Ixidor, Reality Sculptor	Blood-Chin Rager	75.01
Larger Than Life	Cho-Manno's Blessing	52.18
Ghost-Lit Stalker	Elite Javelineer	38.33
Desecration Demon	Karona, False God	51.26
Black Knight	Emerge Unscathed	82.86
Faith Healer	Empyreal Voyager	75.9
Blinding Light	Volcanic Hammer	72.62
Nantuko Cultivator	Exava, Rakdos Blood Witch	29.37
Hada Freeblade	Stonybrook Schoolmaster	62.2
Latch Seeker	Fiery Justice	30.32
Munda, Ambush Leader	Assassinate	53.41
Gerrard's Verdict	Mishra's Bauble	40.37
Stirring Wildwood	Wall of Limbs	81.66
Fomori Nomad	Sigil of the Empty Throne	9.63
Stone Spirit	Alabaster Mage	29.21
Platinum Emperion	Grip of Phyresis	83.04
Zealous Persecution	Grollub	93.65
Enlightened Maniac	Divine Reckoning	26.11
Whirlpool Drake	Citadel Castellan	54.93
Street Sweeper	Dread Slaver	20.63
Reforge the Soul	Fling	53.26
Dragon's Herald	Trickery Charm	40.56
Mikokoro, Center of the Sea	Experiment Kraj	39.35
Permafrost Trap	Oath of Liliana	19.06
Wingcrafter	Spellweaver Helix	62.69
Ring of Immortals	Seton's Scout	34.43
Sungrace Pegasus	Tears of Rage	54.85
Shisato, Whispering Hunter	Rainbow Vale	45.6
Urza's Tower	Betrothed of Fire	12.75
Savannah Lions	Zoologist	29.61
Imperial Mask	Inkfathom Witch	41.19
Voyage's End	Temple of Malady	66.8
Manalith	Madrush Cyclops	30.99
Dispeller's Capsule	Vedalken Aethermage	31.74
Azorius First-Wing	Mana Bloom	58.47
Nettle Sentinel	Underground River	29.41
Ankh of Mishra	Razorverge Thicket	56.46
Flash Flood	Vivify	59.97
Shah of Naar Isle	Seashell Cameo	74.94
Well of Discovery	Gigadrowse	23.55
Syphon Life	Spirit of Resistance	58.09
Two-Headed Cerberus	Imperial Mask	20.72
Arlinn Kord	Elvish Branchbender	85.53
Steeple Roc	Hunger of the Nim	48.07
Sarcomite Myr	Endless Ranks of the Dead	91.8
Windbrisk Heights	Isamaru, Hound of Konda	38.73
Rampant Growth	Pit Spawn	81.02
Rootwater Shaman	Stratus Walk	49.86
Cat Burglar	Brood Sliver	81.0
Phyrexian Juggernaut	Thieving Magpie	28.67
Cradle of Vitality	Enshrouding Mist	79.66
Blightcaster	Shadow Rift	40.09
Turn to Frog	Invoke Prejudice	52.61
Uktabi Faerie	Dread Warlock	45.9
Pyreheart Wolf	Patrol Signaler	34.45
Walker of the Wastes	Titania's Boon	27.2
Lurking Skirge	Psionic Entity	57.58
Junk Diver	Azure Drake	16.29
Hero's Resolve	Spatula of the Ages	48.29
Canopy Cover	Lichenthrope	43.13
Falkenrath Exterminator	Carnage Altar	39.69
Galerider Sliver	Smelt	74.34
Air Servant	Ogre Marauder	56.25
Crystal Shard	Maelstrom Archangel	70.7
Rust Elemental	Vivid Meadow	31.74
Earth Surge	Rain of Daggers	59.34
Dovin Baan	Rise	59.09
Trepanation Blade	Horde of Notions	25.4
Screeching Griffin	Evil Eye of Urborg	90.71
Howlpack Resurgence	Ironclaw Curse	11.59
Liege of the Axe	Ruham Djinn	28.91
Sakashima the Impostor	Twilight's Call	28.74
Kami of the Crescent Moon	Civic Wayfinder	71.21
Dominating Licid	Clone Shell	60.76
Civic Guildmage	Grave Consequences	60.71
Cagemail	Belligerent Whiptail	50.85
Trophy Hunter	Chaoslace	23.14
Eldrazi Monument	Marisi's Twinclaws	85.13
Extruder	Demolition Stomper	51.7
Ashnod's Coupon	Arcbound Lancer	67.7
Dormant Sliver	Voldaren Pariah	30.73
Zarichi Tiger	Briar Patch	71.54
Double Deal	Reveille Squad	68.06
Molten-Tail Masticore	Absolute Law	78.81
Vitality Charm	Charm School	29.91
Rabid Bloodsucker	Royal Decree	49.93
Wastes	Awesome Presence	18.28
Prototype Portal	Peer Through Depths	53.63
Martyr's Cry	Stalking Tiger	50.63
Runes of the Deus	Siege Dragon	61.65
Sarkhan's Rage	Flesh-Eater Imp	47.66
Kiln Fiend	Evolutionary Leap	53.11
Nylea, God of the Hunt	Scythe Tiger	83.09
Caterwauling Boggart	Opaline Unicorn	56.3
Martyr's Cause	Infected Vermin	45.54
Oasis	Sentinel	60.65
Oona's Blackguard	Fell the Mighty	60.31
Spire Tracer	Wild Jhovall	26.7
Ichorclaw Myr	Guardian of Vitu-Ghazi	56.52
Disciple of the Old Ways	Sway of Illusion	64.33
Jötun Owl Keeper	Viashino Slasher	17.65
Mishra's Factory	Muse Vessel	12.41
Redeem the Lost	Scuzzback Marauders	43.45
Boros Cluestone	Curio Vendor	14.14
Dragon Hunter	Saruli Gatekeepers	18.79
Briar Shield	Herd Gnarr	56.31
Mahamoti Djinn	Sinew Sliver	51.52
Alaborn Grenadier	Entrapment Maneuver	15.11
Kird Ape	Darksteel Mutation	66.98
Korlash, Heir to Blackblade	Conclave Naturalists	20.24
Vengeful Dreams	Mystical Teachings	21.07
Misstep	Cultivator's Caravan	82.6
Dodecapod	Mirror Wall	19.86
Treachery	Genju of the Cedars	86.21
No Rest for the Wicked	Urabrask the Hidden	17.09
Tuktuk Grunts	Birds of Paradise	1.77
Grief Tyrant	Psychosis Crawler	79.34
Callous Deceiver	Contemplation	53.03
Revenge of the Hunted	Akroan Skyguard	22.73
Ranger en-Vec	Elder Mastery	66.12
Grim Flowering	Pit Keeper	48.53
Wirewood Symbiote	Greed	51.9
Inspired Sprite	Falling Timber	85.48
Wizard Mentor	Burnished Hart	22.79
Lux Cannon	Regal Unicorn	84.23
Skarrgan Skybreaker	Nevermore	23.3
Roc Hatchling	Winter Blast	54.65
Seeker	Cetavolver	17.56
Sootstoke Kindler	Walking Archive	75.38
Tin Street Market	Blitz Hellion	81.61
Abjure	Necroskitter	13.88
Cabal Archon	Gorgon Recluse	37.95
Well-Laid Plans	Blazing Salvo	37.92
Tidal Warrior	True Believer	9.94
Doran, the Siege Tower	Gloom	91.78
Bioplasm	Selenia, Dark Angel	40.9
School of the Unseen	Verdant Embrace	20.74
Put Away	Tornado	36.64
Cursed Totem	Butcher of Malakir	60.53
Adun Oakenshield	Moonmist	47.0
Sword of Fire and Ice	Pillory of the Sleepless	17.05
Turn the Tables	Scandalmonger	37.99
Prime Speaker Zegana	Elite Inquisitor	26.71
Sigil Tracer	Transcendence	43.73
Seed the Land	Magus of the Jar	74.79
Time Bomb	Wei Infantry	87.4
Virulent Wound	Great Teacher's Decree	45.35
Bloodsoaked Champion	Unquestioned Authority	24.59
Tel-Jilad Wolf	Hobgoblin Dragoon	63.54
Twitch	Fungal Behemoth	57.42
Fleeting Image	Nirkana Cutthroat	58.09
Mirror-Mad Phantasm	Reborn Hero	79.0
Joraga Treespeaker	Sacred Rites	6.12
Kumano, Master Yamabushi	Prodigal Sorcerer	67.04
Meddling Kids	Plea for Power	64.89
Energy Flux	Sick and Tired	80.68
Ark of Blight	Whip Silk	39.39
Punish Ignorance	Treachery	80.29
Abzan Banner	Eightfold Maze	49.94
Melt Terrain	Tower Defense	34.35
Havengul Lich	Dokai, Weaver of Life	21.52
Spellheart Chimera	Summoning Trap	33.9
Kalastria Healer	Heart of Bogardan	48.19
Descend upon the Sinful	Concerted Effort	74.13
Skittering Horror	Arcum's Weathervane	41.91
Balefire Liege	Paragon of New Dawns	8.76
Bountiful Harvest	Halimar Depths	90.79
Transluminant	Nether Shadow	70.45
Lightform	Foriysian Interceptor	18.48
Nath's Buffoon	Holy Strength	46.81
Break of Day	Angelic Edict	56.05
Sterling Grove	Phyrexian Vatmother	70.81
Griffin Guide	Akiri, Line-Slinger	42.5
Summon the School	Hunting Moa	63.83
Treasure Hunt	Femeref Knight	8.57
Strength from the Fallen	Psychic Overload	41.41
Ogre Savant	Conflux	13.17
Leaden Fists	Bloodletter Quill	31.85
Yavimaya's Embrace	Simic Manipulator	58.0
Border Patrol	Auriok Transfixer	76.13
Axebane Guardian	Perplexing Chimera	32.45
Gut Shot	Thirst for Knowledge	57.14
Tormented Hero	Khabál Ghoul	55.14
Grenzo's Cutthroat	Fleshbag Marauder	88.02
Marsh Goblins	Order of the Golden Cricket	76.87
Shadowborn Demon	Gustcloak Savior	27.5
Illusory Angel	Fervent Charge	45.99
Pitchstone Wall	Volrath's Laboratory	27.62
Wild Cantor	Witch-Maw Nephilim	42.69
Lure	Ranger's Guile	46.6
Thundermare	Pathrazer of Ulamog	39.18
Thick-Skinned Goblin	Form of the Dragon	82.83
Death's Shadow	Mercurial Kite	5.72
Fog Bank	Seal of Doom	57.45
Morningtide	Scarland Thrinax	43.6
Sepulchral Primordial	Spirit of Resistance	29.03
Grave Strength	Doomsday	16.28
Blazing Salvo	Frightshroud Courier	32.46
Razia's Purification	Cao Cao, Lord of Wei	52.72
Sacred Foundry	Earsplitting Rats	86.06
Caustic Hound	Obsidian Giant	74.7
Shield of Kaldra	Fate Foretold	75.74
Sakura-Tribe Scout	Plover Knights	82.72
Life's Finale	Staggershock	44.5
Flamewave Invoker	Geist of the Lonely Vigil	47.94
Temur Ascendancy	Snow Mercy	60.16
Spike Feeder	Nova Chaser	31.31
Whiptail Moloch	Pharika, God of Affliction	4.71
Willbreaker	Shattering Blow	16.49
Naturalize	Spiketail Drake	72.25
Demolish	Encrust	32.7
Geist-Honored Monk	Thassa's Ire	87.97
Dark Petition	Surge of Strength	13.45
Captain's Claws	Mwonvuli Beast Tracker	42.02
Thorn-Thrash Viashino	Rite of the Raging Storm	80.3
Seht's Tiger	Fatal Lore	84.5
Yamabushi's Storm	Ib Halfheart, Goblin Tactician	4.74
All Suns' Dawn	Wear	38.88
Soldevi Simulacrum	Despotic Scepter	73.6
Leyline of the Meek	Soulgorger Orgg	77.23
Kaleidostone	Bramblewood Paragon	30.77
Frost Marsh	World-Bottling Kit	48.9
Worn Powerstone	Kitsune Riftwalker	10.7
Expendable Troops	Hypnotic Specter	91.87
Chains of Mephistopheles	Serpent Assassin	89.05
Brain in a Jar	Austere Command	70.99
Sphere of Resistance	Iwamori of the Open Fist	69.25
Drowner of Hope	Wall of Faith	82.95
Tidal Wave	Rune of Protection: White	65.06
Soratami Mindsweeper	Explosive Revelation	28.0
Mask of Avacyn	Earth Servant	34.52
Treacherous Vampire	Lim-Dûl's High Guard	48.74
Triskaidekaphobia	Carapace	94.75
Jandor's Ring	Orcish Spy	62.66
Howlpack Resurgence	Crash	67.81
Sabretooth Tiger	Bound	20.1
Blasting Station	Phyrexian Negator	46.05
Circle of Protection: Green	Reanimate	95.65
Utopia Mycon	Nimbus Naiad	40.5
Living Inferno	Seize the Day	61.15
Quagmire Lamprey	Yavimaya Kavu	20.29
Afflict	Goblin Flotilla	46.23
Whitemane Lion	Iona, Shield of Emeria	79.63
Fog Patch	Krovikan Fetish	30.51
Fangren Pathcutter	Graf Harvest	32.31
White Mana Battery	Sovereigns of Lost Alara	93.79
Cryptolith Fragment	Long-Term Plans	44.8
Last Laugh	Kor Scythemaster	31.8
Krakilin	Sword of the Ages	55.43
Blaze Commando	Gemstone Array	40.5
Ash Barrens	Grid Monitor	70.56
Atarka's Command	Avacyn, Angel of Hope	64.7
Desperate Ritual	Burning Cinder Fury of Crimson Chaos Fire	23.14
Skylasher	Myr Galvanizer	66.83
Bloodthrone Vampire	Elvish Skysweeper	28.35
Planeswalker's Mischief	Bringer of the Red Dawn	33.08
Throne of Geth	Mwonvuli Acid-Moss	69.27
Pharika's Disciple	Weapons Trainer	31.36
Rootborn Defenses	Fiery Conclusion	40.3
Adder-Staff Boggart	Formation	64.18
Felhide Minotaur	Tragic Poet	23.62
Pull from the Deep	Guardian of Cloverdell	45.51
Ensoul Artifact	Unburial Rites	32.32
Oros, the Avenger	Price of Knowledge	32.32
Vine Trellis	Myrsmith	42.45
Sparksmith	Enchanted Being	85.07
Yisan, the Wanderer Bard	Bump in the Night	31.32
Tectonic Edge	Sosuke, Son of Seshiro	71.29
Moriok Scavenger	Advent of the Wurm	93.63
Reality Twist	Boseiju, Who Shelters All	22.01
Yellow Scarves Cavalry	Feral Thallid	71.41
Raised by Wolves	Ophidian Eye	44.34
Nessian Courser	Mirari's Wake	10.73
Zhao Zilong, Tiger General	Thunderous Wrath	17.81
Latulla's Orders	Extract	30.69
Overmaster	Water Wurm	17.2
Captain's Claws	Call of the Full Moon	66.87
Plow Through Reito	Destructive Flow	80.84
Autumn-Tail, Kitsune Sage	Sleep	62.18
Wolfir Avenger	Fallen Angel	55.48
Spikeshot Goblin	Teeka's Dragon	63.04
Godsend	Vampire Nocturnus	55.36
Stroke of Genius	Minister of Impediments	83.68
Faith's Fetters	Endless Whispers	43.77
Kjeldoran Royal Guard	Into the Roil	82.3
Lumengrid Sentinel	Nantuko Shaman	35.79
Melira's Keepers	Soratami Seer	51.05
Raid Bombardment	Izzet Staticaster	17.67
Selfless Cathar	Foundry of the Consuls	69.18
Avalanche Riders	Kithkin Healer	14.04
Lure of Prey	Palisade Giant	63.49
Chandra's Outrage	Insolent Neonate	32.93
Elvish Soultiller	Silverstorm Samurai	69.58
Gaea's Herald	Plague Dogs	29.12
